,bardguilt,mltnguilt,question,rating,scenario,start,stop,subjguilt,uid
5791,true,true,18,99,22.0,2020-12-12 01:21:54,2020-12-12 01:24:43,true,AAA96Z6PLD746
5792,true,true,29,51,30.0,2020-12-12 01:22:18,2020-12-12 01:24:53,true,AAURS65ZO4SXC
5793,false,false,30,5,29.0,2020-12-12 01:22:18,2020-12-12 01:25:47,false,AAURS65ZO4SXC
5794,true,true,19,97,30.0,2020-12-12 01:21:54,2020-12-12 01:26:00,true,AAA96Z6PLD746
5795,true,true,20,100,6.0,2020-12-12 01:21:54,2020-12-12 01:26:57,true,AAA96Z6PLD746
5796,true,true,21,4,4.0,2020-12-12 01:21:54,2020-12-12 01:27:34,true,AAA96Z6PLD746
5797,false,false,22,4,5.0,2020-12-12 01:27:42,2020-12-12 01:28:24,false,AAA96Z6PLD746
5798,true,true,23,98,1.0,2020-12-12 01:27:42,2020-12-12 01:28:49,true,AAA96Z6PLD746
5799,true,true,24,100,10.0,2020-12-12 01:27:42,2020-12-12 01:29:15,true,AAA96Z6PLD746
5800,false,false,0,42,10.0,2020-12-12 01:28:48,2020-12-12 01:29:51,false,A5DTG37NL4GAG
5801,true,true,25,95,17.0,2020-12-12 01:27:42,2020-12-12 01:30:00,true,AAA96Z6PLD746
5802,true,false,1,63,1.0,2020-12-12 01:28:48,2020-12-12 01:30:28,false,A5DTG37NL4GAG
5803,true,true,26,100,8.0,2020-12-12 01:27:42,2020-12-12 01:30:31,true,AAA96Z6PLD746
5804,true,true,27,100,29.0,2020-12-12 01:27:42,2020-12-12 01:31:02,true,AAA96Z6PLD746
5805,false,true,2,69,28.0,2020-12-12 01:30:54,2020-12-12 01:31:12,true,A5DTG37NL4GAG
5806,true,true,28,99,25.0,2020-12-12 01:31:09,2020-12-12 01:31:26,true,AAA96Z6PLD746
5807,true,true,3,55,18.0,2020-12-12 01:30:54,2020-12-12 01:31:30,false,A5DTG37NL4GAG
5808,false,true,4,78,12.0,2020-12-12 01:30:54,2020-12-12 01:31:44,true,A5DTG37NL4GAG
5809,true,true,29,96,14.0,2020-12-12 01:31:09,2020-12-12 01:31:53,true,AAA96Z6PLD746
5810,false,false,5,41,17.0,2020-12-12 01:30:54,2020-12-12 01:31:57,true,A5DTG37NL4GAG
5811,false,true,6,50,30.0,2020-12-12 01:30:54,2020-12-12 01:32:12,false,A5DTG37NL4GAG
5812,true,true,30,96,31.0,2020-12-12 01:31:09,2020-12-12 01:32:29,true,AAA96Z6PLD746
5813,false,true,7,72,26.0,2020-12-12 01:32:28,2020-12-12 01:32:43,false,A5DTG37NL4GAG
5814,false,true,8,47,11.0,2020-12-12 01:32:28,2020-12-12 01:32:56,true,A5DTG37NL4GAG
5815,false,true,9,33,5.0,2020-12-12 01:32:28,2020-12-12 01:33:13,true,A5DTG37NL4GAG
5816,false,true,10,60,31.0,2020-12-12 01:32:28,2020-12-12 01:33:27,true,A5DTG37NL4GAG
5817,false,true,11,43,25.0,2020-12-12 01:34:04,2020-12-12 01:34:28,true,A5DTG37NL4GAG
5818,false,true,12,63,13.0,2020-12-12 01:34:04,2020-12-12 01:34:41,true,A5DTG37NL4GAG
5819,false,true,13,54,23.0,2020-12-12 01:34:04,2020-12-12 01:34:55,true,A5DTG37NL4GAG
5820,false,true,14,48,22.0,2020-12-12 01:34:04,2020-12-12 01:35:10,false,A5DTG37NL4GAG
5821,false,true,15,54,7.0,2020-12-12 01:34:04,2020-12-12 01:35:23,true,A5DTG37NL4GAG
5822,false,true,16,58,14.0,2020-12-12 01:34:04,2020-12-12 01:35:38,true,A5DTG37NL4GAG
5823,true,true,17,56,3.0,2020-12-12 01:36:21,2020-12-12 01:36:36,false,A5DTG37NL4GAG
5824,false,true,18,44,20.0,2020-12-12 01:36:21,2020-12-12 01:36:49,true,A5DTG37NL4GAG
5825,false,true,19,52,24.0,2020-12-12 01:36:21,2020-12-12 01:37:23,true,A5DTG37NL4GAG
5826,false,true,20,49,15.0,2020-12-12 01:36:21,2020-12-12 01:37:37,true,A5DTG37NL4GAG
5827,true,true,21,53,6.0,2020-12-12 01:36:21,2020-12-12 01:37:56,false,A5DTG37NL4GAG
5828,false,true,22,46,19.0,2020-12-12 01:38:29,2020-12-12 01:38:48,true,A5DTG37NL4GAG
5829,true,,1,54,29.0,2020-12-12 01:35:24,2020-12-12 01:38:46,,A1RGMH1UFYST6L
5830,false,true,23,75,9.0,2020-12-12 01:38:29,2020-12-12 01:39:00,true,A5DTG37NL4GAG
5831,true,true,24,69,29.0,2020-12-12 01:38:29,2020-12-12 01:39:13,false,A5DTG37NL4GAG
5832,true,true,25,54,27.0,2020-12-12 01:38:29,2020-12-12 01:39:27,false,A5DTG37NL4GAG
5833,true,true,26,58,2.0,2020-12-12 01:38:29,2020-12-12 01:39:42,false,A5DTG37NL4GAG
5834,false,true,27,54,21.0,2020-12-12 01:38:29,2020-12-12 01:39:56,true,A5DTG37NL4GAG
5835,true,,1,65,29.0,2020-12-12 01:38:51,2020-12-12 01:40:19,,A1RGMH1UFYST6L
5836,true,,1,84,29.0,2020-12-12 01:40:23,2020-12-12 01:40:34,,A1RGMH1UFYST6L
5837,false,true,28,80,16.0,2020-12-12 01:40:37,2020-12-12 01:41:00,true,A5DTG37NL4GAG
5838,true,true,29,35,4.0,2020-12-12 01:40:37,2020-12-12 01:41:14,false,A5DTG37NL4GAG
5839,true,true,30,48,8.0,2020-12-12 01:40:37,2020-12-12 01:41:28,true,A5DTG37NL4GAG
5840,true,,1,89,29.0,2020-12-12 01:40:38,2020-12-12 01:41:22,,A1RGMH1UFYST6L
5841,true,,1,84,29.0,2020-12-12 01:41:27,2020-12-12 01:41:39,,A1RGMH1UFYST6L
5842,true,,1,76,29.0,2020-12-12 01:41:43,2020-12-12 01:41:55,,A1RGMH1UFYST6L
5843,true,,1,71,29.0,2020-12-12 01:41:59,2020-12-12 01:42:47,,A1RGMH1UFYST6L
5844,true,,1,88,29.0,2020-12-12 01:42:52,2020-12-12 01:43:03,,A1RGMH1UFYST6L
5845,true,,1,94,29.0,2020-12-12 01:43:07,2020-12-12 01:43:16,,A1RGMH1UFYST6L
5846,true,,1,93,29.0,2020-12-12 01:43:20,2020-12-12 01:43:43,,A1RGMH1UFYST6L
5847,true,,1,97,29.0,2020-12-12 01:43:47,2020-12-12 01:44:03,,A1RGMH1UFYST6L
5848,true,,1,95,29.0,2020-12-12 01:44:07,2020-12-12 01:44:28,,A1RGMH1UFYST6L
5849,true,,1,97,29.0,2020-12-12 01:44:32,2020-12-12 01:44:41,,A1RGMH1UFYST6L
5850,true,,1,87,29.0,2020-12-12 01:44:45,2020-12-12 01:45:18,,A1RGMH1UFYST6L
5851,true,,1,96,29.0,2020-12-12 01:45:22,2020-12-12 01:45:31,,A1RGMH1UFYST6L
5852,true,,1,93,29.0,2020-12-12 01:45:35,2020-12-12 01:45:46,,A1RGMH1UFYST6L
5853,true,,1,94,29.0,2020-12-12 01:45:50,2020-12-12 01:45:59,,A1RGMH1UFYST6L
5854,true,,1,82,29.0,2020-12-12 01:46:03,2020-12-12 01:46:15,,A1RGMH1UFYST6L
5855,true,,1,66,29.0,2020-12-12 01:46:19,2020-12-12 01:46:28,,A1RGMH1UFYST6L
5856,true,,1,91,29.0,2020-12-12 01:46:32,2020-12-12 01:46:41,,A1RGMH1UFYST6L
5857,true,,1,92,29.0,2020-12-12 01:46:45,2020-12-12 01:46:58,,A1RGMH1UFYST6L
5858,true,,1,95,29.0,2020-12-12 01:47:02,2020-12-12 01:47:11,,A1RGMH1UFYST6L
5859,true,,1,95,29.0,2020-12-12 01:47:15,2020-12-12 01:47:23,,A1RGMH1UFYST6L
5860,true,,1,93,29.0,2020-12-12 01:47:27,2020-12-12 01:47:36,,A1RGMH1UFYST6L
5861,true,,1,92,29.0,2020-12-12 01:47:40,2020-12-12 01:47:55,,A1RGMH1UFYST6L
5862,true,,1,89,29.0,2020-12-12 01:47:59,2020-12-12 01:48:30,,A1RGMH1UFYST6L
5863,false,,1,91,29.0,2020-12-12 01:48:35,2020-12-12 01:49:06,,A1RGMH1UFYST6L
5864,true,,1,78,29.0,2020-12-12 01:49:10,2020-12-12 01:49:21,,A1RGMH1UFYST6L
5865,true,,1,73,29.0,2020-12-12 01:49:25,2020-12-12 01:49:43,,A1RGMH1UFYST6L
5866,true,,1,90,29.0,2020-12-12 01:49:47,2020-12-12 01:50:01,,A1RGMH1UFYST6L
5867,true,,1,74,29.0,2020-12-12 01:50:05,2020-12-12 01:51:36,,A1RGMH1UFYST6L
5868,true,,0,59,11.0,2020-12-12 01:51:44,2020-12-12 01:52:21,,AQNMUL1UD00RO
5869,true,,1,69,16.0,2020-12-12 01:51:44,2020-12-12 01:53:18,,AQNMUL1UD00RO
5870,false,,2,63,24.0,2020-12-12 01:53:42,2020-12-12 01:54:32,,AQNMUL1UD00RO
5871,true,,3,33,31.0,2020-12-12 01:53:42,2020-12-12 01:54:55,,AQNMUL1UD00RO
5872,true,,4,62,18.0,2020-12-12 01:53:42,2020-12-12 01:55:26,,AQNMUL1UD00RO
5873,true,,5,68,20.0,2020-12-12 01:53:42,2020-12-12 01:55:42,,AQNMUL1UD00RO
5874,true,,1,72,29.0,2020-12-12 01:51:40,2020-12-12 01:55:37,,A1RGMH1UFYST6L
5875,true,,1,74,29.0,2020-12-12 01:55:41,2020-12-12 01:55:52,,A1RGMH1UFYST6L
5876,false,,6,64,4.0,2020-12-12 01:53:42,2020-12-12 01:56:00,,AQNMUL1UD00RO
5877,true,,1,76,29.0,2020-12-12 01:55:56,2020-12-12 01:56:24,,A1RGMH1UFYST6L
5878,true,,1,89,29.0,2020-12-12 01:56:29,2020-12-12 01:56:42,,A1RGMH1UFYST6L
5879,true,,1,82,29.0,2020-12-12 01:56:46,2020-12-12 01:56:55,,A1RGMH1UFYST6L
5880,true,,1,45,29.0,2020-12-12 01:57:00,2020-12-12 01:57:08,,A1RGMH1UFYST6L
5881,true,,7,53,22.0,2020-12-12 01:56:47,2020-12-12 01:57:18,,AQNMUL1UD00RO
5882,true,,1,79,29.0,2020-12-12 01:57:12,2020-12-12 01:57:24,,A1RGMH1UFYST6L
5883,true,,8,51,14.0,2020-12-12 01:56:47,2020-12-12 01:57:46,,AQNMUL1UD00RO
5884,true,,0,52,7.0,2020-12-12 01:57:12,2020-12-12 01:57:22,,A157DWY9SATKXQ
5885,true,,1,71,3.0,2020-12-12 01:57:12,2020-12-12 01:57:30,,A157DWY9SATKXQ
5886,true,,9,67,17.0,2020-12-12 01:56:47,2020-12-12 01:58:14,,AQNMUL1UD00RO
5887,true,,1,70,29.0,2020-12-12 01:57:28,2020-12-12 01:58:08,,A1RGMH1UFYST6L
5888,true,,2,63,2.0,2020-12-12 01:57:46,2020-12-12 01:57:52,,A157DWY9SATKXQ
5889,true,,1,77,29.0,2020-12-12 01:58:12,2020-12-12 01:58:23,,A1RGMH1UFYST6L
5890,false,,10,64,23.0,2020-12-12 01:56:47,2020-12-12 01:58:36,,AQNMUL1UD00RO
5891,true,,3,38,15.0,2020-12-12 01:57:46,2020-12-12 01:58:10,,A157DWY9SATKXQ
5892,true,,1,76,29.0,2020-12-12 01:58:27,2020-12-12 01:58:37,,A1RGMH1UFYST6L
5893,true,,4,65,30.0,2020-12-12 01:57:46,2020-12-12 01:58:16,,A157DWY9SATKXQ
5894,false,,5,49,8.0,2020-12-12 01:57:46,2020-12-12 01:58:21,,A157DWY9SATKXQ
5895,true,,1,80,29.0,2020-12-12 01:58:41,2020-12-12 01:58:51,,A1RGMH1UFYST6L
5896,true,,6,50,5.0,2020-12-12 01:57:46,2020-12-12 01:58:28,,A157DWY9SATKXQ
5897,true,,1,73,29.0,2020-12-12 01:58:55,2020-12-12 01:59:05,,A1RGMH1UFYST6L
5898,true,,7,69,11.0,2020-12-12 01:58:38,2020-12-12 01:58:48,,A157DWY9SATKXQ
5899,true,,8,39,21.0,2020-12-12 01:58:38,2020-12-12 01:58:56,,A157DWY9SATKXQ
5900,true,,9,58,26.0,2020-12-12 01:58:38,2020-12-12 01:59:02,,A157DWY9SATKXQ
5901,false,,10,58,12.0,2020-12-12 01:58:38,2020-12-12 01:59:08,,A157DWY9SATKXQ
5902,true,,11,46,8.0,2020-12-12 01:59:18,2020-12-12 01:59:43,,AQNMUL1UD00RO
5903,false,,12,81,15.0,2020-12-12 01:59:18,2020-12-12 02:00:04,,AQNMUL1UD00RO
5904,false,,13,33,19.0,2020-12-12 01:59:18,2020-12-12 02:00:24,,AQNMUL1UD00RO
5905,true,,1,82,29.0,2020-12-12 01:59:10,2020-12-12 02:00:23,,A1RGMH1UFYST6L
5906,true,,1,76,29.0,2020-12-12 02:00:27,2020-12-12 02:00:43,,A1RGMH1UFYST6L
5907,true,,14,69,6.0,2020-12-12 01:59:18,2020-12-12 02:01:09,,AQNMUL1UD00RO
5908,true,,15,67,13.0,2020-12-12 01:59:18,2020-12-12 02:01:34,,AQNMUL1UD00RO
5909,true,,1,86,29.0,2020-12-12 02:00:47,2020-12-12 02:01:28,,A1RGMH1UFYST6L
5910,true,,1,77,29.0,2020-12-12 02:01:32,2020-12-12 02:01:43,,A1RGMH1UFYST6L
5911,true,,16,31,1.0,2020-12-12 01:59:18,2020-12-12 02:01:54,,AQNMUL1UD00RO
5912,true,,1,83,29.0,2020-12-12 02:01:47,2020-12-12 02:01:57,,A1RGMH1UFYST6L
5913,false,,17,78,10.0,2020-12-12 02:02:25,2020-12-12 02:02:45,,AQNMUL1UD00RO
5914,true,,1,88,29.0,2020-12-12 02:02:03,2020-12-12 02:02:40,,A1RGMH1UFYST6L
5915,true,,1,81,29.0,2020-12-12 02:02:44,2020-12-12 02:02:54,,A1RGMH1UFYST6L
5916,true,,18,36,26.0,2020-12-12 02:02:25,2020-12-12 02:03:03,,AQNMUL1UD00RO
5917,true,,19,40,29.0,2020-12-12 02:02:25,2020-12-12 02:03:20,,AQNMUL1UD00RO
5918,true,,1,73,29.0,2020-12-12 02:02:58,2020-12-12 02:03:14,,A1RGMH1UFYST6L
5919,true,,20,75,9.0,2020-12-12 02:02:25,2020-12-12 02:03:39,,AQNMUL1UD00RO
5920,true,,0,52,7.0,2020-12-12 02:03:22,2020-12-12 02:03:45,,A2G84LIEPYMADK
5921,true,,1,55,2.0,2020-12-12 02:03:22,2020-12-12 02:03:55,,A2G84LIEPYMADK
5922,false,,21,37,28.0,2020-12-12 02:02:25,2020-12-12 02:04:00,,AQNMUL1UD00RO
5923,true,,1,91,29.0,2020-12-12 02:03:18,2020-12-12 02:03:55,,A1RGMH1UFYST6L
5924,true,,2,52,30.0,2020-12-12 02:04:21,2020-12-12 02:04:37,,A2G84LIEPYMADK
5925,true,,3,56,31.0,2020-12-12 02:04:21,2020-12-12 02:04:51,,A2G84LIEPYMADK
5926,true,,22,54,30.0,2020-12-12 02:04:38,2020-12-12 02:04:54,,AQNMUL1UD00RO
5927,true,,4,33,11.0,2020-12-12 02:04:21,2020-12-12 02:04:59,,A2G84LIEPYMADK
5928,true,,5,49,22.0,2020-12-12 02:04:21,2020-12-12 02:05:06,,A2G84LIEPYMADK
5929,true,,23,47,5.0,2020-12-12 02:04:38,2020-12-12 02:05:07,,AQNMUL1UD00RO
5930,true,,1,39,29.0,2020-12-12 02:04:00,2020-12-12 02:05:04,,A1RGMH1UFYST6L
5931,true,,6,45,6.0,2020-12-12 02:04:21,2020-12-12 02:05:14,,A2G84LIEPYMADK
5932,true,,1,87,29.0,2020-12-12 02:05:08,2020-12-12 02:05:22,,A1RGMH1UFYST6L
5933,false,,7,45,29.0,2020-12-12 02:05:38,2020-12-12 02:05:44,,A2G84LIEPYMADK
5934,true,,1,84,29.0,2020-12-12 02:05:27,2020-12-12 02:05:42,,A1RGMH1UFYST6L
5935,true,,8,53,13.0,2020-12-12 02:05:38,2020-12-12 02:05:51,,A2G84LIEPYMADK
5936,true,,9,81,26.0,2020-12-12 02:05:38,2020-12-12 02:05:58,,A2G84LIEPYMADK
5937,true,,10,44,24.0,2020-12-12 02:05:38,2020-12-12 02:06:05,,A2G84LIEPYMADK
5938,true,,1,91,29.0,2020-12-12 02:05:46,2020-12-12 02:05:58,,A1RGMH1UFYST6L
5939,true,,24,60,7.0,2020-12-12 02:04:38,2020-12-12 02:06:24,,AQNMUL1UD00RO
5940,true,,1,73,29.0,2020-12-12 02:06:02,2020-12-12 02:06:16,,A1RGMH1UFYST6L
5941,true,,11,46,15.0,2020-12-12 02:06:22,2020-12-12 02:06:27,,A2G84LIEPYMADK
5942,true,,12,71,12.0,2020-12-12 02:06:22,2020-12-12 02:06:34,,A2G84LIEPYMADK
5943,true,,13,57,28.0,2020-12-12 02:06:22,2020-12-12 02:06:40,,A2G84LIEPYMADK
5944,true,,14,42,3.0,2020-12-12 02:06:22,2020-12-12 02:06:50,,A2G84LIEPYMADK
5945,true,,1,80,29.0,2020-12-12 02:06:20,2020-12-12 02:06:45,,A1RGMH1UFYST6L
5946,true,,25,51,27.0,2020-12-12 02:04:38,2020-12-12 02:06:56,,AQNMUL1UD00RO
5947,true,,15,61,19.0,2020-12-12 02:06:22,2020-12-12 02:06:59,,A2G84LIEPYMADK
5948,true,,16,50,10.0,2020-12-12 02:06:22,2020-12-12 02:07:05,,A2G84LIEPYMADK
5949,true,,1,89,29.0,2020-12-12 02:06:49,2020-12-12 02:07:00,,A1RGMH1UFYST6L
5950,true,,26,49,12.0,2020-12-12 02:04:38,2020-12-12 02:07:24,,AQNMUL1UD00RO
5951,true,,1,67,29.0,2020-12-12 02:07:04,2020-12-12 02:07:19,,A1RGMH1UFYST6L
5952,true,,17,55,14.0,2020-12-12 02:07:22,2020-12-12 02:07:27,,A2G84LIEPYMADK
5953,true,,18,60,16.0,2020-12-12 02:07:22,2020-12-12 02:07:32,,A2G84LIEPYMADK
5954,true,,19,48,27.0,2020-12-12 02:07:22,2020-12-12 02:07:39,,A2G84LIEPYMADK
5955,true,,20,53,17.0,2020-12-12 02:07:22,2020-12-12 02:07:46,,A2G84LIEPYMADK
5956,true,,27,52,2.0,2020-12-12 02:04:38,2020-12-12 02:07:48,,AQNMUL1UD00RO
5957,true,,21,60,1.0,2020-12-12 02:07:22,2020-12-12 02:07:58,,A2G84LIEPYMADK
5958,true,,22,52,20.0,2020-12-12 02:08:12,2020-12-12 02:08:25,,A2G84LIEPYMADK
5959,true,,23,54,5.0,2020-12-12 02:08:12,2020-12-12 02:08:53,,A2G84LIEPYMADK
5960,true,,24,62,4.0,2020-12-12 02:08:12,2020-12-12 02:09:04,,A2G84LIEPYMADK
5961,true,,25,66,18.0,2020-12-12 02:08:12,2020-12-12 02:09:11,,A2G84LIEPYMADK
5962,true,,26,39,9.0,2020-12-12 02:08:12,2020-12-12 02:09:19,,A2G84LIEPYMADK
5963,true,,1,93,29.0,2020-12-12 02:07:23,2020-12-12 02:09:13,,A1RGMH1UFYST6L
5964,true,,27,37,23.0,2020-12-12 02:08:12,2020-12-12 02:09:25,,A2G84LIEPYMADK
5965,true,,1,80,29.0,2020-12-12 02:09:17,2020-12-12 02:09:29,,A1RGMH1UFYST6L
5966,true,,28,38,21.0,2020-12-12 02:09:30,2020-12-12 02:09:56,,AQNMUL1UD00RO
5967,true,,1,87,29.0,2020-12-12 02:09:33,2020-12-12 02:09:57,,A1RGMH1UFYST6L
5968,false,,29,41,3.0,2020-12-12 02:09:30,2020-12-12 02:10:09,,AQNMUL1UD00RO
5969,true,,30,42,25.0,2020-12-12 02:09:30,2020-12-12 02:10:26,,AQNMUL1UD00RO
5970,true,,1,83,29.0,2020-12-12 02:10:01,2020-12-12 02:10:29,,A1RGMH1UFYST6L
5971,true,,1,87,29.0,2020-12-12 02:10:33,2020-12-12 02:10:43,,A1RGMH1UFYST6L
5972,true,,1,91,29.0,2020-12-12 02:10:47,2020-12-12 02:10:57,,A1RGMH1UFYST6L
5973,true,,1,86,29.0,2020-12-12 02:11:01,2020-12-12 02:11:12,,A1RGMH1UFYST6L
5974,true,,1,79,29.0,2020-12-12 02:11:16,2020-12-12 02:11:26,,A1RGMH1UFYST6L
5975,true,,1,89,29.0,2020-12-12 02:11:30,2020-12-12 02:11:41,,A1RGMH1UFYST6L
5976,true,,1,61,29.0,2020-12-12 02:11:45,2020-12-12 02:11:55,,A1RGMH1UFYST6L
5977,true,,1,78,29.0,2020-12-12 02:11:59,2020-12-12 02:12:09,,A1RGMH1UFYST6L
5978,true,,1,82,29.0,2020-12-12 02:12:13,2020-12-12 02:12:21,,A1RGMH1UFYST6L
5979,true,,1,73,29.0,2020-12-12 02:12:25,2020-12-12 02:12:36,,A1RGMH1UFYST6L
5980,true,,0,95,13.0,2020-12-12 02:13:00,2020-12-12 02:14:32,,A3S0IC3M8RZ54U
5981,true,,1,94,19.0,2020-12-12 02:13:00,2020-12-12 02:15:25,,A3S0IC3M8RZ54U
5982,true,,2,94,31.0,2020-12-12 02:16:09,2020-12-12 02:17:32,,A3S0IC3M8RZ54U
5983,true,,3,89,23.0,2020-12-12 02:16:09,2020-12-12 02:18:39,,A3S0IC3M8RZ54U
5984,true,,4,93,28.0,2020-12-12 02:16:09,2020-12-12 02:19:43,,A3S0IC3M8RZ54U
5985,true,,1,48,29.0,2020-12-12 02:12:40,2020-12-12 02:20:29,,A1RGMH1UFYST6L
5986,false,,5,55,12.0,2020-12-12 02:16:09,2020-12-12 02:20:40,,A3S0IC3M8RZ54U
5987,true,,1,72,29.0,2020-12-12 02:20:33,2020-12-12 02:20:41,,A1RGMH1UFYST6L
5988,true,,1,96,29.0,2020-12-12 02:20:45,2020-12-12 02:20:53,,A1RGMH1UFYST6L
5989,true,,1,83,29.0,2020-12-12 02:20:57,2020-12-12 02:21:07,,A1RGMH1UFYST6L
5990,false,false,0,6,28.0,2020-12-12 02:19:10,2020-12-12 02:21:17,true,ERICA%20JAMES
5991,true,,1,84,29.0,2020-12-12 02:21:12,2020-12-12 02:21:20,,A1RGMH1UFYST6L
5992,true,,6,85,6.0,2020-12-12 02:16:09,2020-12-12 02:21:39,,A3S0IC3M8RZ54U
5993,true,true,1,63,23.0,2020-12-12 02:19:10,2020-12-12 02:21:57,false,ERICA%20JAMES
5994,true,,1,81,29.0,2020-12-12 02:21:24,2020-12-12 02:21:56,,A1RGMH1UFYST6L
5995,false,false,2,38,17.0,2020-12-12 02:22:24,2020-12-12 02:23:03,false,ERICA%20JAMES
5996,true,,7,82,16.0,2020-12-12 02:22:01,2020-12-12 02:23:02,,A3S0IC3M8RZ54U
5997,true,,8,86,9.0,2020-12-12 02:22:01,2020-12-12 02:23:58,,A3S0IC3M8RZ54U
5998,true,true,3,66,27.0,2020-12-12 02:22:24,2020-12-12 02:24:01,true,ERICA%20JAMES
5999,true,,1,72,29.0,2020-12-12 02:22:00,2020-12-12 02:24:04,,A1RGMH1UFYST6L
6000,true,,9,92,30.0,2020-12-12 02:22:01,2020-12-12 02:24:34,,A3S0IC3M8RZ54U
6001,true,true,4,54,2.0,2020-12-12 02:22:24,2020-12-12 02:25:00,true,ERICA%20JAMES
6002,true,,10,98,4.0,2020-12-12 02:22:01,2020-12-12 02:25:19,,A3S0IC3M8RZ54U
6003,true,true,5,88,12.0,2020-12-12 02:22:24,2020-12-12 02:25:26,true,ERICA%20JAMES
6004,true,false,6,11,25.0,2020-12-12 02:22:24,2020-12-12 02:26:20,true,ERICA%20JAMES
6005,true,,1,60,29.0,2020-12-12 02:24:08,2020-12-12 02:26:43,,A1RGMH1UFYST6L
6006,true,,1,70,29.0,2020-12-12 02:26:47,2020-12-12 02:26:55,,A1RGMH1UFYST6L
6007,false,true,7,65,16.0,2020-12-12 02:26:39,2020-12-12 02:27:04,true,ERICA%20JAMES
6008,true,,11,95,24.0,2020-12-12 02:25:33,2020-12-12 02:27:05,,A3S0IC3M8RZ54U
6009,false,false,8,97,1.0,2020-12-12 02:26:39,2020-12-12 02:27:29,true,ERICA%20JAMES
6010,false,true,9,92,4.0,2020-12-12 02:26:39,2020-12-12 02:27:51,true,ERICA%20JAMES
6011,true,,12,95,29.0,2020-12-12 02:25:33,2020-12-12 02:28:08,,A3S0IC3M8RZ54U
6012,false,true,10,85,22.0,2020-12-12 02:26:39,2020-12-12 02:28:21,true,ERICA%20JAMES
6013,false,true,11,85,10.0,2020-12-12 02:28:30,2020-12-12 02:28:49,true,ERICA%20JAMES
6014,true,false,12,23,31.0,2020-12-12 02:28:30,2020-12-12 02:29:11,false,ERICA%20JAMES
6015,false,true,13,70,8.0,2020-12-12 02:28:30,2020-12-12 02:29:39,true,ERICA%20JAMES
6016,true,,13,90,7.0,2020-12-12 02:25:33,2020-12-12 02:29:53,,A3S0IC3M8RZ54U
6017,false,true,14,85,11.0,2020-12-12 02:28:30,2020-12-12 02:30:16,true,ERICA%20JAMES
6018,false,true,15,80,9.0,2020-12-12 02:28:30,2020-12-12 02:30:44,true,ERICA%20JAMES
6019,false,false,16,76,6.0,2020-12-12 02:28:30,2020-12-12 02:31:15,false,ERICA%20JAMES
6020,true,,14,94,15.0,2020-12-12 02:25:33,2020-12-12 02:32:01,,A3S0IC3M8RZ54U
6021,true,true,17,46,18.0,2020-12-12 02:31:30,2020-12-12 02:32:06,true,ERICA%20JAMES
6022,true,,15,96,8.0,2020-12-12 02:25:33,2020-12-12 02:32:57,,A3S0IC3M8RZ54U
6023,true,,1,89,29.0,2020-12-12 02:27:01,2020-12-12 02:33:11,,A1RGMH1UFYST6L
6024,false,true,18,84,13.0,2020-12-12 02:31:30,2020-12-12 02:33:32,true,ERICA%20JAMES
6025,true,,1,89,29.0,2020-12-12 02:33:15,2020-12-12 02:33:28,,A1RGMH1UFYST6L
6026,false,true,19,93,19.0,2020-12-12 02:31:30,2020-12-12 02:33:49,true,ERICA%20JAMES
6027,true,,1,87,29.0,2020-12-12 02:33:32,2020-12-12 02:33:52,,A1RGMH1UFYST6L
6028,false,true,20,86,15.0,2020-12-12 02:31:30,2020-12-12 02:34:10,true,ERICA%20JAMES
6029,true,,1,63,29.0,2020-12-12 02:33:56,2020-12-12 02:34:12,,A1RGMH1UFYST6L
6030,true,,16,93,26.0,2020-12-12 02:25:33,2020-12-12 02:34:19,,A3S0IC3M8RZ54U
6031,false,false,21,38,20.0,2020-12-12 02:31:30,2020-12-12 02:34:37,true,ERICA%20JAMES
6032,true,,1,81,29.0,2020-12-12 02:34:16,2020-12-12 02:34:33,,A1RGMH1UFYST6L
6033,true,false,22,38,24.0,2020-12-12 02:34:50,2020-12-12 02:35:23,false,ERICA%20JAMES
6034,false,true,23,48,5.0,2020-12-12 02:34:50,2020-12-12 02:35:37,false,ERICA%20JAMES
6035,false,true,24,12,3.0,2020-12-12 02:34:50,2020-12-12 02:35:57,false,ERICA%20JAMES
6036,true,,17,93,11.0,2020-12-12 02:34:31,2020-12-12 02:35:56,,A3S0IC3M8RZ54U
6037,false,true,25,34,26.0,2020-12-12 02:34:50,2020-12-12 02:36:14,true,ERICA%20JAMES
6038,true,true,26,74,29.0,2020-12-12 02:34:50,2020-12-12 02:36:32,true,ERICA%20JAMES
6039,true,true,27,46,30.0,2020-12-12 02:34:50,2020-12-12 02:36:51,true,ERICA%20JAMES
6040,true,,18,91,17.0,2020-12-12 02:34:31,2020-12-12 02:37:02,,A3S0IC3M8RZ54U
6041,true,,19,94,1.0,2020-12-12 02:34:31,2020-12-12 02:37:50,,A3S0IC3M8RZ54U
6042,true,,20,92,20.0,2020-12-12 02:34:31,2020-12-12 02:38:53,,A3S0IC3M8RZ54U
6043,true,,21,93,2.0,2020-12-12 02:34:31,2020-12-12 02:39:57,,A3S0IC3M8RZ54U
6044,true,,22,96,10.0,2020-12-12 02:40:16,2020-12-12 02:41:19,,A3S0IC3M8RZ54U
